image_path,filename,acne,blackheads,dark spots,dryness,normal,oily,pores,wrinkles
data/raw_images/dataset\oily\oily_4dfa0f5c548828cc97ec_jpg.rf.6d4123bbc6469ee2a474a551d15849f6 - Copy.jpg,oily_4dfa0f5c548828cc97ec_jpg.rf.6d4123bbc6469ee2a474a551d15849f6 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4dfa0f5c548828cc97ec_jpg.rf.6d4123bbc6469ee2a474a551d15849f6.jpg,oily_4dfa0f5c548828cc97ec_jpg.rf.6d4123bbc6469ee2a474a551d15849f6.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4dfa0f5c548828cc97ec_jpg.rf.7413f82067671c63ec40fa75d41bcd33 - Copy.jpg,oily_4dfa0f5c548828cc97ec_jpg.rf.7413f82067671c63ec40fa75d41bcd33 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4dfa0f5c548828cc97ec_jpg.rf.7413f82067671c63ec40fa75d41bcd33.jpg,oily_4dfa0f5c548828cc97ec_jpg.rf.7413f82067671c63ec40fa75d41bcd33.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4dfa0f5c548828cc97ec_jpg.rf.e1452b57be170b8b82946aa1e326920f - Copy.jpg,oily_4dfa0f5c548828cc97ec_jpg.rf.e1452b57be170b8b82946aa1e326920f - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4dfa0f5c548828cc97ec_jpg.rf.e1452b57be170b8b82946aa1e326920f.jpg,oily_4dfa0f5c548828cc97ec_jpg.rf.e1452b57be170b8b82946aa1e326920f.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4e44fd089d5cb62f0655_jpg.rf.3c14a6304f2489d7c4c841133d947bf7 - Copy.jpg,oily_4e44fd089d5cb62f0655_jpg.rf.3c14a6304f2489d7c4c841133d947bf7 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4e44fd089d5cb62f0655_jpg.rf.3c14a6304f2489d7c4c841133d947bf7.jpg,oily_4e44fd089d5cb62f0655_jpg.rf.3c14a6304f2489d7c4c841133d947bf7.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4e44fd089d5cb62f0655_jpg.rf.7da77c65227b95b08ed03f1d468c056b - Copy.jpg,oily_4e44fd089d5cb62f0655_jpg.rf.7da77c65227b95b08ed03f1d468c056b - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4e44fd089d5cb62f0655_jpg.rf.7da77c65227b95b08ed03f1d468c056b.jpg,oily_4e44fd089d5cb62f0655_jpg.rf.7da77c65227b95b08ed03f1d468c056b.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4e44fd089d5cb62f0655_jpg.rf.9ffcc277cb3c82e06e576fcb3d78deef - Copy.jpg,oily_4e44fd089d5cb62f0655_jpg.rf.9ffcc277cb3c82e06e576fcb3d78deef - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4e44fd089d5cb62f0655_jpg.rf.9ffcc277cb3c82e06e576fcb3d78deef.jpg,oily_4e44fd089d5cb62f0655_jpg.rf.9ffcc277cb3c82e06e576fcb3d78deef.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4f5c0cf14250da99f98a_jpg.rf.04bd72c2546d249db09900aae65b2c85 - Copy.jpg,oily_4f5c0cf14250da99f98a_jpg.rf.04bd72c2546d249db09900aae65b2c85 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4f5c0cf14250da99f98a_jpg.rf.04bd72c2546d249db09900aae65b2c85.jpg,oily_4f5c0cf14250da99f98a_jpg.rf.04bd72c2546d249db09900aae65b2c85.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4f5c0cf14250da99f98a_jpg.rf.83ecb9121cefde78d616da7f676f8819 - Copy.jpg,oily_4f5c0cf14250da99f98a_jpg.rf.83ecb9121cefde78d616da7f676f8819 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4f5c0cf14250da99f98a_jpg.rf.83ecb9121cefde78d616da7f676f8819.jpg,oily_4f5c0cf14250da99f98a_jpg.rf.83ecb9121cefde78d616da7f676f8819.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4f5c0cf14250da99f98a_jpg.rf.dfb10d6777d6fa167142b6880f6b66bc - Copy.jpg,oily_4f5c0cf14250da99f98a_jpg.rf.dfb10d6777d6fa167142b6880f6b66bc - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_4f5c0cf14250da99f98a_jpg.rf.dfb10d6777d6fa167142b6880f6b66bc.jpg,oily_4f5c0cf14250da99f98a_jpg.rf.dfb10d6777d6fa167142b6880f6b66bc.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_50b6ecef89abe40d5cb6_jpg.rf.6e24a9e57bb39a6156a201ae755030a1 - Copy.jpg,oily_50b6ecef89abe40d5cb6_jpg.rf.6e24a9e57bb39a6156a201ae755030a1 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_50b6ecef89abe40d5cb6_jpg.rf.6e24a9e57bb39a6156a201ae755030a1.jpg,oily_50b6ecef89abe40d5cb6_jpg.rf.6e24a9e57bb39a6156a201ae755030a1.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_50b6ecef89abe40d5cb6_jpg.rf.90bb2a3f4f063d8adc7aa297546bf82d - Copy.jpg,oily_50b6ecef89abe40d5cb6_jpg.rf.90bb2a3f4f063d8adc7aa297546bf82d - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_50b6ecef89abe40d5cb6_jpg.rf.90bb2a3f4f063d8adc7aa297546bf82d.jpg,oily_50b6ecef89abe40d5cb6_jpg.rf.90bb2a3f4f063d8adc7aa297546bf82d.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_50b6ecef89abe40d5cb6_jpg.rf.d88bf3bce68d6fc6f3e579a3d772705f - Copy.jpg,oily_50b6ecef89abe40d5cb6_jpg.rf.d88bf3bce68d6fc6f3e579a3d772705f - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_50b6ecef89abe40d5cb6_jpg.rf.d88bf3bce68d6fc6f3e579a3d772705f.jpg,oily_50b6ecef89abe40d5cb6_jpg.rf.d88bf3bce68d6fc6f3e579a3d772705f.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5110ad20481710f63d3b_jpg.rf.772af74dcb55fa4ef166e50a6c949f76.jpg,oily_5110ad20481710f63d3b_jpg.rf.772af74dcb55fa4ef166e50a6c949f76.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5195a4490ec4b75f2a97_jpg.rf.1ab8c55c026ad33bcb98bdfc419f1182 - Copy.jpg,oily_5195a4490ec4b75f2a97_jpg.rf.1ab8c55c026ad33bcb98bdfc419f1182 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5195a4490ec4b75f2a97_jpg.rf.1ab8c55c026ad33bcb98bdfc419f1182.jpg,oily_5195a4490ec4b75f2a97_jpg.rf.1ab8c55c026ad33bcb98bdfc419f1182.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5195a4490ec4b75f2a97_jpg.rf.7f773b664feb53e4fecde63c53940914 - Copy.jpg,oily_5195a4490ec4b75f2a97_jpg.rf.7f773b664feb53e4fecde63c53940914 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5195a4490ec4b75f2a97_jpg.rf.7f773b664feb53e4fecde63c53940914.jpg,oily_5195a4490ec4b75f2a97_jpg.rf.7f773b664feb53e4fecde63c53940914.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5195a4490ec4b75f2a97_jpg.rf.9145326b5582fb83e3667f849ca3dde7 - Copy.jpg,oily_5195a4490ec4b75f2a97_jpg.rf.9145326b5582fb83e3667f849ca3dde7 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5195a4490ec4b75f2a97_jpg.rf.9145326b5582fb83e3667f849ca3dde7.jpg,oily_5195a4490ec4b75f2a97_jpg.rf.9145326b5582fb83e3667f849ca3dde7.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_53f865477b6815109a91_jpg.rf.593d5049eff2542e55da7a74b780c96b - Copy.jpg,oily_53f865477b6815109a91_jpg.rf.593d5049eff2542e55da7a74b780c96b - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_53f865477b6815109a91_jpg.rf.593d5049eff2542e55da7a74b780c96b.jpg,oily_53f865477b6815109a91_jpg.rf.593d5049eff2542e55da7a74b780c96b.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_53f865477b6815109a91_jpg.rf.82d77c4472c6ffe3c8500737968984cd - Copy.jpg,oily_53f865477b6815109a91_jpg.rf.82d77c4472c6ffe3c8500737968984cd - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_53f865477b6815109a91_jpg.rf.82d77c4472c6ffe3c8500737968984cd.jpg,oily_53f865477b6815109a91_jpg.rf.82d77c4472c6ffe3c8500737968984cd.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_53f865477b6815109a91_jpg.rf.e1e5a8b0783c57161b30c5a2dacbfdc4 - Copy.jpg,oily_53f865477b6815109a91_jpg.rf.e1e5a8b0783c57161b30c5a2dacbfdc4 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_53f865477b6815109a91_jpg.rf.e1e5a8b0783c57161b30c5a2dacbfdc4.jpg,oily_53f865477b6815109a91_jpg.rf.e1e5a8b0783c57161b30c5a2dacbfdc4.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_54d7e7e9bce13361b29c_jpg.rf.050699e5fea12faa9289fec88ebb6f03 - Copy.jpg,oily_54d7e7e9bce13361b29c_jpg.rf.050699e5fea12faa9289fec88ebb6f03 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_54d7e7e9bce13361b29c_jpg.rf.050699e5fea12faa9289fec88ebb6f03.jpg,oily_54d7e7e9bce13361b29c_jpg.rf.050699e5fea12faa9289fec88ebb6f03.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_54d7e7e9bce13361b29c_jpg.rf.26df2bfabe63179b85dd31a12038b7bb - Copy.jpg,oily_54d7e7e9bce13361b29c_jpg.rf.26df2bfabe63179b85dd31a12038b7bb - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_54d7e7e9bce13361b29c_jpg.rf.26df2bfabe63179b85dd31a12038b7bb.jpg,oily_54d7e7e9bce13361b29c_jpg.rf.26df2bfabe63179b85dd31a12038b7bb.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_54d7e7e9bce13361b29c_jpg.rf.4297c257d251dfecf14d0f400a732dc6 - Copy.jpg,oily_54d7e7e9bce13361b29c_jpg.rf.4297c257d251dfecf14d0f400a732dc6 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_54d7e7e9bce13361b29c_jpg.rf.4297c257d251dfecf14d0f400a732dc6.jpg,oily_54d7e7e9bce13361b29c_jpg.rf.4297c257d251dfecf14d0f400a732dc6.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_566686bf93fa20a72095_jpg.rf.03fb6fd5980c01d90678476dac2d48fb.jpg,oily_566686bf93fa20a72095_jpg.rf.03fb6fd5980c01d90678476dac2d48fb.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_566686bf93fa20a72095_jpg.rf.75e1a30a21557b33b4f19a583aa43b3f.jpg,oily_566686bf93fa20a72095_jpg.rf.75e1a30a21557b33b4f19a583aa43b3f.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_566686bf93fa20a72095_jpg.rf.9d12587c6d7936a7dc0af1d461c30181.jpg,oily_566686bf93fa20a72095_jpg.rf.9d12587c6d7936a7dc0af1d461c30181.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57a7a9c7839385c34d32_jpg.rf.05f632fa765dfa202fc652bfbc6ff531 - Copy.jpg,oily_57a7a9c7839385c34d32_jpg.rf.05f632fa765dfa202fc652bfbc6ff531 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57a7a9c7839385c34d32_jpg.rf.05f632fa765dfa202fc652bfbc6ff531.jpg,oily_57a7a9c7839385c34d32_jpg.rf.05f632fa765dfa202fc652bfbc6ff531.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57a7a9c7839385c34d32_jpg.rf.a6993d8fe66c2836b58f67798d895e44 - Copy.jpg,oily_57a7a9c7839385c34d32_jpg.rf.a6993d8fe66c2836b58f67798d895e44 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57a7a9c7839385c34d32_jpg.rf.a6993d8fe66c2836b58f67798d895e44.jpg,oily_57a7a9c7839385c34d32_jpg.rf.a6993d8fe66c2836b58f67798d895e44.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57a7a9c7839385c34d32_jpg.rf.c66c94a1fab00d58938731e4bcb3a825 - Copy.jpg,oily_57a7a9c7839385c34d32_jpg.rf.c66c94a1fab00d58938731e4bcb3a825 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57a7a9c7839385c34d32_jpg.rf.c66c94a1fab00d58938731e4bcb3a825.jpg,oily_57a7a9c7839385c34d32_jpg.rf.c66c94a1fab00d58938731e4bcb3a825.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57e65be6a10d2eaa9d46_jpg.rf.05710a468ed1af6dd8c4bcf48189a184 - Copy.jpg,oily_57e65be6a10d2eaa9d46_jpg.rf.05710a468ed1af6dd8c4bcf48189a184 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57e65be6a10d2eaa9d46_jpg.rf.05710a468ed1af6dd8c4bcf48189a184.jpg,oily_57e65be6a10d2eaa9d46_jpg.rf.05710a468ed1af6dd8c4bcf48189a184.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57e65be6a10d2eaa9d46_jpg.rf.57bcc620e270fc1179ded4fe325041d4 - Copy.jpg,oily_57e65be6a10d2eaa9d46_jpg.rf.57bcc620e270fc1179ded4fe325041d4 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57e65be6a10d2eaa9d46_jpg.rf.57bcc620e270fc1179ded4fe325041d4.jpg,oily_57e65be6a10d2eaa9d46_jpg.rf.57bcc620e270fc1179ded4fe325041d4.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57e65be6a10d2eaa9d46_jpg.rf.971ae113e96a7a30cce24f616db97fd6 - Copy.jpg,oily_57e65be6a10d2eaa9d46_jpg.rf.971ae113e96a7a30cce24f616db97fd6 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_57e65be6a10d2eaa9d46_jpg.rf.971ae113e96a7a30cce24f616db97fd6.jpg,oily_57e65be6a10d2eaa9d46_jpg.rf.971ae113e96a7a30cce24f616db97fd6.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_586bb2015813adbfa5c5_jpg.rf.3302c48b6a7b30aa83b21cb71a8d90cf.jpg,oily_586bb2015813adbfa5c5_jpg.rf.3302c48b6a7b30aa83b21cb71a8d90cf.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5878c81fbaae3aefd9ed_jpg.rf.0825118331db23ad342d1a15fae8d2ea - Copy.jpg,oily_5878c81fbaae3aefd9ed_jpg.rf.0825118331db23ad342d1a15fae8d2ea - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5878c81fbaae3aefd9ed_jpg.rf.0825118331db23ad342d1a15fae8d2ea.jpg,oily_5878c81fbaae3aefd9ed_jpg.rf.0825118331db23ad342d1a15fae8d2ea.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5878c81fbaae3aefd9ed_jpg.rf.0b0fdf2c87c9242dd9eab417b34c9f85 - Copy.jpg,oily_5878c81fbaae3aefd9ed_jpg.rf.0b0fdf2c87c9242dd9eab417b34c9f85 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5878c81fbaae3aefd9ed_jpg.rf.0b0fdf2c87c9242dd9eab417b34c9f85.jpg,oily_5878c81fbaae3aefd9ed_jpg.rf.0b0fdf2c87c9242dd9eab417b34c9f85.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5878c81fbaae3aefd9ed_jpg.rf.39af6b6942d80dc31cdfad65a9ecb765 - Copy.jpg,oily_5878c81fbaae3aefd9ed_jpg.rf.39af6b6942d80dc31cdfad65a9ecb765 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5878c81fbaae3aefd9ed_jpg.rf.39af6b6942d80dc31cdfad65a9ecb765.jpg,oily_5878c81fbaae3aefd9ed_jpg.rf.39af6b6942d80dc31cdfad65a9ecb765.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_58af23ce352206a200e7_jpg.rf.436bce7fb4e91bd12d63e78e6e19ec83 - Copy.jpg,oily_58af23ce352206a200e7_jpg.rf.436bce7fb4e91bd12d63e78e6e19ec83 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_58af23ce352206a200e7_jpg.rf.436bce7fb4e91bd12d63e78e6e19ec83.jpg,oily_58af23ce352206a200e7_jpg.rf.436bce7fb4e91bd12d63e78e6e19ec83.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_58af23ce352206a200e7_jpg.rf.51c7ee5cf02e01de8f425f7171eb3e9c - Copy.jpg,oily_58af23ce352206a200e7_jpg.rf.51c7ee5cf02e01de8f425f7171eb3e9c - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_58af23ce352206a200e7_jpg.rf.51c7ee5cf02e01de8f425f7171eb3e9c.jpg,oily_58af23ce352206a200e7_jpg.rf.51c7ee5cf02e01de8f425f7171eb3e9c.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_58af23ce352206a200e7_jpg.rf.ab1b2910c015f26a9fedf24b7695a917 - Copy.jpg,oily_58af23ce352206a200e7_jpg.rf.ab1b2910c015f26a9fedf24b7695a917 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_58af23ce352206a200e7_jpg.rf.ab1b2910c015f26a9fedf24b7695a917.jpg,oily_58af23ce352206a200e7_jpg.rf.ab1b2910c015f26a9fedf24b7695a917.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5952ac8c206a45bc8d6c_jpg.rf.1fad7fc7dd486f8fd95ccdd294e61488 - Copy.jpg,oily_5952ac8c206a45bc8d6c_jpg.rf.1fad7fc7dd486f8fd95ccdd294e61488 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5952ac8c206a45bc8d6c_jpg.rf.1fad7fc7dd486f8fd95ccdd294e61488.jpg,oily_5952ac8c206a45bc8d6c_jpg.rf.1fad7fc7dd486f8fd95ccdd294e61488.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5952ac8c206a45bc8d6c_jpg.rf.88d2bf634cbd7eac9d72216017b46e0a - Copy.jpg,oily_5952ac8c206a45bc8d6c_jpg.rf.88d2bf634cbd7eac9d72216017b46e0a - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5952ac8c206a45bc8d6c_jpg.rf.88d2bf634cbd7eac9d72216017b46e0a.jpg,oily_5952ac8c206a45bc8d6c_jpg.rf.88d2bf634cbd7eac9d72216017b46e0a.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5952ac8c206a45bc8d6c_jpg.rf.fb01250adc9f0f9be786be25ec09ad6b - Copy.jpg,oily_5952ac8c206a45bc8d6c_jpg.rf.fb01250adc9f0f9be786be25ec09ad6b - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5952ac8c206a45bc8d6c_jpg.rf.fb01250adc9f0f9be786be25ec09ad6b.jpg,oily_5952ac8c206a45bc8d6c_jpg.rf.fb01250adc9f0f9be786be25ec09ad6b.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_59761d656ce7baf8748a_jpg.rf.0daa151a69d0b22ff6dc2dc4a26200f7.jpg,oily_59761d656ce7baf8748a_jpg.rf.0daa151a69d0b22ff6dc2dc4a26200f7.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_59761d656ce7baf8748a_jpg.rf.32e8e1a0d7b823cd6abb03f6ef2aa780.jpg,oily_59761d656ce7baf8748a_jpg.rf.32e8e1a0d7b823cd6abb03f6ef2aa780.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5a4fbbfd2d1a9633809a_jpg.rf.6b6da78e6c8c33248ebcd0c0a3043aa7.jpg,oily_5a4fbbfd2d1a9633809a_jpg.rf.6b6da78e6c8c33248ebcd0c0a3043aa7.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.1bfd5f88644a4dbc214c05276da25a44 - Copy.jpg,oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.1bfd5f88644a4dbc214c05276da25a44 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.1bfd5f88644a4dbc214c05276da25a44.jpg,oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.1bfd5f88644a4dbc214c05276da25a44.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.5d7d1e0a193e8ca418a2bc2e9ad76db1 - Copy.jpg,oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.5d7d1e0a193e8ca418a2bc2e9ad76db1 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.5d7d1e0a193e8ca418a2bc2e9ad76db1.jpg,oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.5d7d1e0a193e8ca418a2bc2e9ad76db1.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.accc4d427ea99a349062955c2ce9cdd5 - Copy.jpg,oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.accc4d427ea99a349062955c2ce9cdd5 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.accc4d427ea99a349062955c2ce9cdd5.jpg,oily_5aa6e0aa1ea3dfc1bbe3_jpg.rf.accc4d427ea99a349062955c2ce9cdd5.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5c8a1bbff929743d4c35_jpg.rf.2ec1612b06514fc136565850ad770f4d - Copy.jpg,oily_5c8a1bbff929743d4c35_jpg.rf.2ec1612b06514fc136565850ad770f4d - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5c8a1bbff929743d4c35_jpg.rf.2ec1612b06514fc136565850ad770f4d.jpg,oily_5c8a1bbff929743d4c35_jpg.rf.2ec1612b06514fc136565850ad770f4d.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5c8a1bbff929743d4c35_jpg.rf.9d824f1dad5ed328b10922dd78657e5d - Copy.jpg,oily_5c8a1bbff929743d4c35_jpg.rf.9d824f1dad5ed328b10922dd78657e5d - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5c8a1bbff929743d4c35_jpg.rf.9d824f1dad5ed328b10922dd78657e5d.jpg,oily_5c8a1bbff929743d4c35_jpg.rf.9d824f1dad5ed328b10922dd78657e5d.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5c8a1bbff929743d4c35_jpg.rf.e252e59a8aa8b30931b30bb449220a29 - Copy.jpg,oily_5c8a1bbff929743d4c35_jpg.rf.e252e59a8aa8b30931b30bb449220a29 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5c8a1bbff929743d4c35_jpg.rf.e252e59a8aa8b30931b30bb449220a29.jpg,oily_5c8a1bbff929743d4c35_jpg.rf.e252e59a8aa8b30931b30bb449220a29.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e2b3407644f276c0e58_jpg.rf.1379b416248ca6953c150eb576d1b343 - Copy.jpg,oily_5e2b3407644f276c0e58_jpg.rf.1379b416248ca6953c150eb576d1b343 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e2b3407644f276c0e58_jpg.rf.1379b416248ca6953c150eb576d1b343.jpg,oily_5e2b3407644f276c0e58_jpg.rf.1379b416248ca6953c150eb576d1b343.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e2b3407644f276c0e58_jpg.rf.4d97728e316ca4ba6143f299c75dc0c6 - Copy.jpg,oily_5e2b3407644f276c0e58_jpg.rf.4d97728e316ca4ba6143f299c75dc0c6 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e2b3407644f276c0e58_jpg.rf.4d97728e316ca4ba6143f299c75dc0c6.jpg,oily_5e2b3407644f276c0e58_jpg.rf.4d97728e316ca4ba6143f299c75dc0c6.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e2b3407644f276c0e58_jpg.rf.c502062a7ed06c05d498f2e557cf0e20 - Copy.jpg,oily_5e2b3407644f276c0e58_jpg.rf.c502062a7ed06c05d498f2e557cf0e20 - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e2b3407644f276c0e58_jpg.rf.c502062a7ed06c05d498f2e557cf0e20.jpg,oily_5e2b3407644f276c0e58_jpg.rf.c502062a7ed06c05d498f2e557cf0e20.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e36fe85aba42c39c283_jpg.rf.3b30ff9a609083bfc72801644dba3eef - Copy.jpg,oily_5e36fe85aba42c39c283_jpg.rf.3b30ff9a609083bfc72801644dba3eef - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e36fe85aba42c39c283_jpg.rf.3b30ff9a609083bfc72801644dba3eef.jpg,oily_5e36fe85aba42c39c283_jpg.rf.3b30ff9a609083bfc72801644dba3eef.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e36fe85aba42c39c283_jpg.rf.42c3acbb56fa7b17f70c98f5cea32b2d - Copy.jpg,oily_5e36fe85aba42c39c283_jpg.rf.42c3acbb56fa7b17f70c98f5cea32b2d - Copy.jpg,0,0,0,0,0,1,0,0
data/raw_images/dataset\oily\oily_5e36fe85aba42c39c283_jpg.rf.42c3acbb56fa7b17f70c98f5cea32b2d.jpg,oily_5e36fe85aba42c39c283_jpg.rf.42c3acbb56fa7b17f70c98f5cea32b2d.jpg,0,0,0,0,0,1,0,0
